172.016.115.005,208.221.009.103,07/16/1998-11:00
172.016.116.044,209.070.001.057,07/01/1998-08:45
194.027.251.021,192.168.001.001,07/07/1998-10:36
172.016.116.044,199.095.074.090,06/03/1998-16:59
172.016.112.207,209.052.227.065,07/31/1998-13:26
222.222.222.222,172.016.114.050,06/23/1998-23:15
010.020.030.040,172.016.112.050,07/09/1998-14:16
196.037.075.158,172.016.114.050,06/18/1998-17:52
010.020.030.040,172.016.112.050,06/18/1998-15:28
209.074.060.168,172.016.113.050,07/30/1998-13:59
172.016.115.005,207.031.231.014,07/09/1998-11:59
199.174.194.006,172.016.114.050,06/22/1998-14:04
010.020.030.040,172.016.112.050,07/02/1998-10:45
194.027.251.021,192.168.001.001,07/03/1998-19:46
195.115.218.108,172.016.114.169,06/26/1998-13:13
172.016.116.194,207.172.003.093,07/17/1998-14:53
010.020.030.040,172.016.112.050,06/18/1998-15:35
209.074.060.168,172.016.113.050,07/30/1998-13:38
192.168.001.001,194.027.251.021,07/24/1998-15:32
010.020.030.040,172.016.112.050,06/18/1998-15:37
010.020.030.040,172.016.112.050,06/18/1998-15:18
010.020.030.040,172.016.112.050,07/24/1998-20:32
230.001.010.020,172.016.112.050,07/09/1998-12:25
197.218.177.136,172.016.114.050,07/27/1998-10:34
010.020.030.040,172.016.112.050,06/18/1998-15:30
010.020.030.040,172.016.112.050,07/09/1998-13:51
135.013.216.191,172.016.114.148,06/15/1998-09:05
010.020.030.040,172.016.112.050,07/02/1998-10:30
135.013.216.191,172.016.113.050,07/08/1998-10:51
172.016.117.111,199.095.074.090,07/30/1998-17:11
172.016.112.207,204.017.042.016,06/11/1998-18:39
209.074.060.115,172.016.112.050,06/17/1998-11:56
194.027.251.021,192.168.001.001,07/29/1998-19:25
166.102.114.043,172.016.113.050,07/21/1998-18:35
230.001.010.020,172.016.112.050,07/09/1998-11:49
010.020.030.040,172.016.112.050,07/09/1998-13:38
172.016.117.052,152.163.214.011,06/04/1998-08:57
172.016.114.168,158.071.031.020,07/22/1998-13:53
172.016.113.084,196.037.075.158,07/01/1998-14:25
172.016.117.111,209.001.224.012,06/09/1998-11:28
209.001.012.046,172.016.112.019,07/09/1998-15:09
192.168.001.005,192.168.001.001,06/26/1998-14:11
172.016.113.204,143.158.016.069,07/09/1998-09:19
135.013.216.191,172.016.113.050,07/08/1998-11:05
135.013.216.191,172.016.114.050,07/07/1998-13:03
010.020.030.040,172.016.112.050,07/02/1998-10:14
010.020.030.040,172.016.112.050,07/17/1998-10:06
010.020.030.040,172.016.112.050,07/24/1998-20:31
010.020.030.040,172.016.112.050,07/17/1998-10:08
209.074.060.168,172.016.113.050,07/30/1998-14:20
199.174.194.104,172.016.114.050,06/22/1998-14:04
172.016.114.169,207.025.071.025,07/31/1998-17:04
230.001.010.020,172.016.112.050,07/09/1998-11:50
230.001.010.020,172.016.112.050,07/03/1998-17:59
010.020.030.040,172.016.112.050,07/17/1998-10:37
197.218.177.069,172.016.112.194,07/07/1998-11:28
010.020.030.040,172.016.112.050,07/02/1998-10:40
230.001.010.020,172.016.112.050,07/09/1998-11:58
166.102.114.043,172.016.113.050,07/21/1998-18:20
166.102.114.043,172.016.113.050,07/21/1998-19:01
209.030.071.216,172.016.112.050,06/17/1998-11:56
172.016.112.207,208.134.241.210,07/15/1998-13:05
166.102.114.043,172.016.113.050,07/21/1998-18:37
192.168.001.001,194.027.251.021,07/31/1998-15:40
192.168.001.001,194.027.251.021,07/09/1998-09:30
010.020.030.040,172.016.112.050,06/18/1998-15:28
166.102.114.043,172.016.113.050,07/21/1998-19:06
230.001.010.020,172.016.112.050,07/09/1998-11:40
166.102.114.043,172.016.113.050,07/21/1998-18:21
192.168.001.001,207.230.054.203,07/29/1998-09:57
172.016.114.168,204.017.041.010,06/01/1998-14:09
135.013.216.127,172.016.114.050,06/29/1998-15:33
010.020.030.040,172.016.112.050,07/24/1998-19:51
010.020.030.040,172.016.112.050,07/02/1998-10:42
172.016.112.194,204.145.119.080,06/11/1998-10:33
230.001.010.020,172.016.112.050,07/09/1998-12:20
196.227.033.010,172.016.114.050,07/02/1998-11:57
010.020.030.040,172.016.112.050,07/24/1998-20:15
194.027.251.021,172.016.114.050,07/14/1998-15:19
194.027.251.021,192.168.001.001,08/01/1998-00:40
010.020.030.040,172.016.112.050,07/24/1998-20:02
230.001.010.020,172.016.112.050,07/09/1998-12:25
172.016.114.169,136.149.142.178,07/17/1998-09:13
172.016.112.149,197.182.091.233,07/31/1998-09:42
010.020.030.040,172.016.112.050,06/18/1998-15:31
172.016.114.148,199.095.074.090,07/08/1998-08:13
230.001.010.020,172.016.112.050,07/03/1998-17:44
192.168.001.010,172.016.112.020,07/09/1998-12:12
192.168.001.001,194.027.251.021,07/24/1998-18:34
010.020.030.040,172.016.112.050,07/09/1998-13:45
209.074.060.168,172.016.113.050,07/30/1998-13:39
192.168.001.001,207.230.054.203,07/25/1998-05:23
209.074.060.168,172.016.113.050,07/30/1998-13:48
230.001.010.020,172.016.112.050,07/09/1998-12:04
010.020.030.040,172.016.112.050,06/18/1998-15:36
172.016.115.234,208.134.240.050,07/17/1998-09:55
172.016.114.148,167.008.029.015,07/10/1998-12:11
192.168.001.001,194.027.251.021,07/31/1998-09:09
209.012.013.225,172.016.112.050,06/17/1998-11:56
172.016.115.005,208.206.042.101,07/09/1998-12:16
172.016.117.111,207.049.149.108,07/22/1998-17:22
172.016.113.105,209.196.002.172,07/10/1998-12:42
207.230.054.203,192.168.001.001,07/23/1998-11:56
192.168.001.001,194.027.251.021,07/08/1998-16:55
172.016.114.148,196.037.075.158,07/15/1998-10:50
010.020.030.040,172.016.112.050,07/02/1998-10:55
172.016.117.132,209.067.183.022,07/27/1998-09:20
166.102.114.043,172.016.113.050,07/21/1998-18:22
172.016.117.103,167.008.029.015,06/05/1998-15:19
194.027.251.021,192.168.001.001,07/21/1998-10:46
230.001.010.020,172.016.112.050,07/03/1998-17:48
010.020.030.040,172.016.112.050,06/18/1998-15:39
166.102.114.043,172.016.113.050,07/21/1998-18:29
197.218.177.069,172.016.114.169,07/06/1998-10:53
230.001.010.020,172.016.112.050,07/09/1998-12:04
172.016.113.084,136.149.142.178,07/06/1998-11:19
194.027.251.021,192.168.001.001,07/01/1998-09:46
230.001.010.020,172.016.112.050,07/09/1998-11:38
209.001.012.127,172.016.112.050,06/17/1998-11:56
209.074.060.168,172.016.113.050,07/30/1998-14:00
196.037.075.158,172.016.113.141,07/09/1998-09:01
172.016.112.050,135.013.216.191,07/07/1998-13:15
172.016.115.005,131.084.001.031,06/10/1998-08:29
172.016.112.207,207.046.130.138,06/04/1998-09:51
192.168.001.001,192.168.001.010,07/23/1998-11:16
194.027.251.021,192.168.001.001,07/03/1998-21:58
230.001.010.020,172.016.112.050,07/03/1998-17:30
135.013.216.191,172.016.113.050,07/08/1998-11:19
172.016.116.044,204.146.018.033,06/10/1998-13:22
230.001.010.020,172.016.112.050,07/09/1998-12:06
172.016.112.149,137.241.123.150,06/08/1998-16:06
135.013.216.191,172.016.113.050,07/08/1998-11:27
172.016.113.105,192.041.003.149,07/09/1998-15:25
209.074.060.168,172.016.113.050,07/30/1998-13:37
172.016.114.050,194.027.251.021,07/20/1998-12:25
010.020.030.040,172.016.112.050,06/18/1998-15:11
152.204.242.193,172.016.115.087,07/23/1998-10:16
172.016.112.194,206.054.188.100,07/10/1998-17:06
010.020.030.040,172.016.112.050,07/17/1998-10:22
135.013.216.191,172.016.113.050,07/08/1998-11:21
010.020.030.040,172.016.112.050,06/18/1998-15:21
172.016.114.169,207.046.130.014,06/09/1998-15:29
172.016.112.149,205.227.056.015,07/14/1998-11:09
172.016.117.132,207.092.006.251,07/23/1998-12:09
230.001.010.020,172.016.112.050,07/09/1998-11:39
209.074.060.168,172.016.113.050,07/30/1998-14:16
194.027.251.021,192.168.001.001,07/27/1998-09:15
172.016.114.168,135.008.060.182,07/27/1998-14:22
192.168.001.001,207.230.054.203,07/29/1998-20:37
230.001.010.020,172.016.112.050,07/09/1998-12:07
209.074.060.168,172.016.113.050,07/30/1998-13:51
010.020.030.040,172.016.112.050,07/09/1998-13:47
166.102.114.043,172.016.113.050,07/21/1998-18:36
172.016.114.050,209.030.070.029,07/10/1998-19:37
230.001.010.020,172.016.112.050,07/03/1998-17:53
207.103.080.104,172.016.114.050,07/07/1998-13:04
010.020.030.040,172.016.112.050,07/02/1998-10:18
172.016.114.148,195.073.151.050,06/24/1998-10:00
172.016.117.111,198.003.099.101,07/28/1998-13:31
010.020.030.040,172.016.112.050,07/17/1998-10:33
192.168.001.010,172.016.113.050,06/23/1998-08:50
010.020.030.040,172.016.112.050,07/09/1998-13:48
010.020.030.040,172.016.112.050,07/17/1998-10:35
209.074.060.168,172.016.113.050,07/30/1998-13:36
166.102.114.043,172.016.113.050,07/21/1998-19:02
209.074.060.168,172.016.113.050,07/30/1998-14:19
194.027.251.021,192.168.001.001,07/06/1998-16:43
166.102.114.043,172.016.113.050,07/21/1998-18:28
010.020.030.040,172.016.112.050,06/18/1998-15:28
010.020.030.040,172.016.112.050,06/18/1998-15:46
194.027.251.021,192.168.001.001,07/27/1998-22:43
230.001.010.020,172.016.112.050,07/03/1998-18:14
172.016.114.168,205.181.112.065,06/09/1998-14:09
199.174.194.006,172.016.114.050,06/22/1998-14:04
230.001.010.020,172.016.112.050,07/09/1998-12:16
197.182.091.233,172.016.112.194,06/10/1998-15:11
230.001.010.020,172.016.112.050,07/03/1998-17:42
192.168.001.001,194.027.251.021,07/01/1998-22:39
172.016.117.052,206.026.036.139,07/09/1998-09:21
194.027.251.021,192.168.001.001,07/06/1998-15:08
172.016.115.005,152.163.210.014,07/17/1998-14:48
135.013.216.191,172.016.113.050,07/08/1998-10:51
230.001.010.020,172.016.112.050,07/03/1998-18:07
135.013.216.191,172.016.113.050,07/08/1998-11:10
197.218.177.069,172.016.112.149,06/16/1998-13:13
230.001.010.020,172.016.112.050,07/03/1998-18:12
230.001.010.020,172.016.112.050,07/03/1998-17:46
192.168.001.010,172.016.113.050,06/23/1998-08:50
010.020.030.040,172.016.112.050,07/02/1998-10:13
010.020.030.040,172.016.112.050,07/17/1998-10:00
135.013.216.191,172.016.113.050,07/08/1998-10:45
230.001.010.020,172.016.112.050,07/03/1998-18:10
197.218.177.069,172.016.112.194,06/22/1998-09:32
230.001.010.020,172.016.112.050,07/03/1998-18:12
172.016.114.169,129.174.001.098,06/09/1998-16:01
010.020.030.040,172.016.112.050,07/09/1998-14:06
172.016.113.084,135.013.216.191,07/30/1998-16:15
010.020.030.040,172.016.112.050,06/18/1998-15:19
010.020.030.040,172.016.112.050,07/17/1998-10:32
204.233.047.021,172.016.112.050,07/30/1998-21:40
010.020.030.040,172.016.112.050,07/09/1998-13:54
209.074.060.168,172.016.113.050,07/30/1998-14:05
010.020.030.040,172.016.112.050,07/17/1998-10:22
172.016.114.168,207.025.071.140,06/10/1998-14:53
172.016.117.132,207.024.089.070,07/16/1998-09:14
010.020.030.040,172.016.112.050,06/18/1998-15:30
010.020.030.040,172.016.112.050,07/09/1998-14:12
172.016.112.194,152.163.210.015,07/08/1998-14:19
135.013.216.191,172.016.113.050,07/08/1998-11:06
172.016.113.084,207.168.008.010,07/30/1998-08:44
172.016.114.168,206.191.193.197,07/22/1998-14:30
209.074.060.168,172.016.113.050,07/30/1998-13:33
230.001.010.020,172.016.112.050,07/09/1998-12:08
135.008.060.250,172.016.114.050,06/29/1998-15:33
010.020.030.040,172.016.112.050,07/09/1998-14:11
204.233.047.021,172.016.112.050,07/30/1998-22:53
172.016.114.169,204.200.024.015,07/28/1998-12:27
172.016.112.207,206.160.206.097,07/09/1998-15:15
230.001.010.020,172.016.112.050,07/09/1998-11:56
010.020.030.040,172.016.112.050,07/17/1998-10:09
208.253.077.185,172.016.113.050,07/28/1998-15:17
010.020.030.040,172.016.112.050,07/24/1998-20:27
172.016.112.020,192.168.001.010,07/27/1998-09:29
172.016.117.052,206.098.217.004,06/12/1998-12:58
194.027.251.177,172.016.114.050,07/27/1998-10:34
194.027.251.021,192.168.001.001,07/07/1998-20:33
230.001.010.020,172.016.112.050,07/03/1998-17:51
172.016.113.084,192.061.004.086,06/05/1998-13:59
230.001.010.020,172.016.112.050,07/03/1998-17:32
172.016.115.087,207.025.144.019,06/09/1998-15:23
172.016.114.050,207.114.237.175,07/10/1998-19:24
192.168.001.001,207.230.054.203,07/31/1998-12:39
172.016.113.105,134.152.025.012,07/22/1998-10:55
172.016.112.149,134.177.003.028,07/09/1998-11:57
166.102.114.043,172.016.113.050,07/21/1998-18:36
172.016.115.005,207.200.073.034,06/10/1998-09:01
194.027.251.021,192.168.001.001,06/30/1998-11:15
010.020.030.040,172.016.112.050,06/18/1998-15:41
010.020.030.040,172.016.112.050,07/09/1998-13:53
172.016.112.020,192.168.001.010,07/20/1998-11:07
192.168.001.001,194.027.251.021,07/01/1998-08:06
010.020.030.040,172.016.112.050,06/18/1998-15:50
135.013.216.191,172.016.113.050,07/08/1998-10:42
010.020.030.040,172.016.112.050,07/24/1998-20:15
010.020.030.040,172.016.112.050,07/24/1998-20:08
197.218.177.069,172.016.113.084,07/06/1998-16:08
172.016.113.105,206.029.098.172,06/03/1998-10:41
172.016.114.148,194.027.251.021,07/16/1998-10:07
172.016.116.044,208.134.241.155,06/22/1998-15:15
010.020.030.040,172.016.112.050,06/18/1998-15:49
230.001.010.020,172.016.112.050,07/03/1998-18:09
010.020.030.040,172.016.112.050,07/17/1998-10:29
172.016.113.084,209.001.197.069,07/13/1998-11:57
230.001.010.020,172.016.112.050,07/03/1998-18:20
172.016.113.084,207.068.161.029,07/23/1998-11:52
172.016.112.207,137.245.085.134,07/20/1998-14:32
192.168.001.001,194.027.251.021,07/07/1998-04:42
230.001.010.020,172.016.112.050,07/09/1998-11:36
172.016.116.201,207.068.137.064,06/22/1998-15:48
172.016.117.052,203.241.132.200,07/17/1998-11:23
010.020.030.040,172.016.112.050,07/02/1998-10:16
192.168.001.010,172.016.112.050,07/27/1998-11:01
172.016.115.005,205.168.248.010,07/20/1998-10:11
209.074.060.168,172.016.113.050,07/30/1998-13:59
010.020.030.040,172.016.112.050,06/18/1998-15:50
199.174.194.067,172.016.114.050,06/22/1998-14:05
195.115.218.108,172.016.113.084,07/06/1998-16:49
010.020.030.040,172.016.112.050,07/09/1998-13:58
194.027.251.021,192.168.001.001,07/30/1998-03:03
172.016.116.044,207.025.071.127,07/16/1998-10:10
230.001.010.020,172.016.112.050,07/09/1998-11:50
192.168.001.001,194.027.251.021,07/29/1998-09:34
135.013.216.191,172.016.113.050,07/08/1998-11:12
166.102.114.043,172.016.113.050,07/21/1998-18:38
230.001.010.020,172.016.112.050,07/09/1998-12:02
194.027.251.021,172.016.114.050,07/14/1998-20:29
172.016.112.207,205.214.169.073,06/03/1998-19:27
010.020.030.040,172.016.112.050,06/18/1998-15:25
166.102.114.043,172.016.113.050,07/21/1998-18:51
010.020.030.040,172.016.112.050,07/17/1998-10:34
010.020.030.040,172.016.112.050,07/02/1998-10:45
010.020.030.040,172.016.112.050,07/24/1998-20:18
172.016.114.148,194.007.248.153,07/14/1998-14:39
172.016.112.149,204.071.177.168,06/11/1998-04:02
172.016.116.044,167.008.029.016,07/23/1998-02:27
194.027.251.021,192.168.001.001,07/08/1998-02:10
172.016.114.169,209.097.022.096,06/19/1998-09:43
209.001.012.071,172.016.112.050,06/17/1998-11:56
172.016.112.050,197.182.091.233,07/13/1998-10:58
010.020.030.040,172.016.112.050,07/17/1998-10:05
172.016.112.194,207.025.071.029,06/04/1998-03:14
153.107.252.243,172.016.112.050,06/17/1998-11:56
010.020.030.040,172.016.112.050,07/09/1998-13:40
192.168.001.001,194.027.251.021,06/25/1998-13:56
135.013.216.191,172.016.113.050,07/08/1998-10:51
209.117.157.183,172.016.112.050,06/23/1998-14:14
010.020.030.040,172.016.112.050,07/24/1998-20:17
172.016.114.148,136.149.142.178,07/31/1998-15:43
199.174.194.252,172.016.114.050,06/22/1998-14:04
230.001.010.020,172.016.112.050,07/03/1998-18:09
172.016.114.148,194.027.251.021,07/03/1998-11:53
010.020.030.040,172.016.112.050,07/17/1998-10:14
172.016.117.111,207.213.148.128,07/23/1998-12:49
135.013.216.191,172.016.113.050,07/08/1998-11:17
172.016.117.111,137.245.085.134,06/19/1998-14:18
135.013.216.191,172.016.113.050,07/08/1998-10:51
172.016.112.207,195.073.151.050,07/08/1998-16:47
135.013.216.191,172.016.112.207,07/28/1998-14:06
207.114.237.057,172.016.114.082,07/15/1998-18:01
194.027.251.021,192.168.001.001,07/08/1998-11:36
209.074.060.168,172.016.113.050,07/30/1998-14:20
010.020.030.040,172.016.112.050,07/09/1998-14:03
166.102.114.043,172.016.113.050,07/21/1998-18:32
192.168.001.010,192.168.001.020,06/25/1998-10:00
199.174.194.146,172.016.114.050,06/22/1998-14:05
230.001.010.020,172.016.112.050,07/09/1998-11:44
230.001.010.020,172.016.112.050,07/03/1998-18:10
192.168.001.020,192.168.001.010,07/07/1998-01:02
207.230.054.203,192.168.001.001,07/31/1998-23:38
010.020.030.040,172.016.112.050,06/18/1998-15:13
230.001.010.020,172.016.112.050,07/09/1998-11:46
209.074.060.168,172.016.113.050,07/30/1998-13:38
010.020.030.040,172.016.112.050,07/17/1998-10:13
230.001.010.020,172.016.112.050,07/09/1998-11:53
135.013.216.191,172.016.113.050,07/08/1998-10:45
172.016.116.194,205.181.112.065,07/08/1998-16:37
207.230.054.203,192.168.001.001,07/31/1998-14:08
166.102.114.043,172.016.113.050,07/21/1998-18:37
172.016.112.194,204.071.242.042,06/05/1998-16:16
192.168.001.010,172.016.116.044,06/23/1998-20:02
230.001.010.020,172.016.112.050,07/03/1998-18:20
010.020.030.040,172.016.112.050,07/17/1998-09:59
010.020.030.040,172.016.112.050,07/09/1998-13:53
153.107.252.243,172.016.112.050,06/17/1998-11:56
194.027.251.021,192.168.001.001,07/07/1998-04:54
135.013.216.191,172.016.113.050,07/08/1998-10:52
172.016.114.168,195.073.151.050,07/06/1998-09:56
209.074.060.168,172.016.113.050,07/30/1998-14:00
166.102.114.043,172.016.113.050,07/21/1998-18:43
010.020.030.040,172.016.112.050,07/09/1998-13:34
230.001.010.020,172.016.112.050,07/03/1998-17:53
010.020.030.040,172.016.112.050,07/24/1998-19:58
172.016.113.084,135.013.216.191,07/31/1998-13:29
172.016.114.148,199.095.074.090,06/09/1998-11:50
199.174.194.065,172.016.114.050,06/22/1998-14:05
199.174.194.116,172.016.114.050,06/22/1998-14:03
172.016.115.087,206.016.140.004,07/17/1998-13:19
166.102.114.043,172.016.113.050,07/21/1998-18:41
010.020.030.040,172.016.112.050,07/17/1998-10:04
172.016.116.044,194.125.002.038,07/16/1998-11:36
199.174.194.203,172.016.114.050,06/22/1998-14:04
172.016.117.103,167.008.029.015,06/05/1998-15:12
209.074.060.168,172.016.113.050,07/30/1998-14:19
194.027.251.021,192.168.001.001,07/23/1998-13:08
209.074.060.168,172.016.113.050,07/30/1998-13:38
230.001.010.020,172.016.112.050,07/03/1998-17:47
010.020.030.040,172.016.112.050,07/09/1998-13:58
172.016.117.103,192.254.026.002,06/09/1998-19:07
230.001.010.020,172.016.112.050,07/03/1998-17:52
172.016.115.087,136.149.142.178,07/31/1998-15:57
010.020.030.040,172.016.112.050,06/18/1998-15:48
202.077.162.213,172.016.018.060,06/17/1998-12:35
172.016.116.044,205.164.013.144,07/20/1998-09:43
209.012.013.037,172.016.112.050,06/17/1998-11:56
166.102.114.043,172.016.113.050,07/21/1998-18:55
192.168.001.001,192.168.001.005,07/07/1998-19:18
195.115.218.108,172.016.114.050,07/09/1998-13:58
172.016.112.194,207.046.130.014,06/09/1998-10:04
172.016.116.194,203.120.090.111,07/27/1998-10:24
172.016.114.168,199.095.074.090,07/20/1998-16:17
010.020.030.040,172.016.112.050,07/09/1998-13:48
172.016.114.050,153.037.134.049,07/10/1998-19:31
010.020.030.040,172.016.112.050,07/17/1998-10:06
172.016.113.105,137.245.085.134,06/10/1998-16:52
202.247.224.106,172.016.114.050,06/29/1998-15:33
197.218.177.069,172.016.112.194,07/30/1998-09:51
135.013.216.191,172.016.113.050,07/08/1998-11:02
230.001.010.020,172.016.112.050,07/03/1998-17:37
172.016.115.005,187.187.187.187,07/01/1998-13:21
230.001.010.020,172.016.112.050,07/03/1998-17:35
135.013.216.191,172.016.113.050,07/08/1998-10:56
194.027.251.021,192.168.001.001,07/25/1998-05:25
230.001.010.020,172.016.112.050,07/03/1998-17:36
172.016.117.052,193.192.234.230,07/29/1998-19:39
172.016.117.132,207.025.071.127,07/15/1998-16:41
166.102.114.043,172.016.113.050,07/21/1998-18:56
172.016.116.201,205.181.112.066,06/09/1998-14:40
166.102.114.043,172.016.113.050,07/21/1998-18:40
199.174.194.120,172.016.114.050,06/22/1998-14:03
010.020.030.040,172.016.112.050,07/09/1998-14:12
207.114.237.121,172.016.118.030,07/23/1998-15:10
010.020.030.040,172.016.112.050,07/09/1998-14:20
172.016.116.201,160.079.233.045,06/08/1998-10:14
209.074.060.168,172.016.113.050,07/30/1998-14:02
192.168.001.001,194.027.251.021,07/28/1998-01:03
204.097.153.118,172.016.114.050,07/02/1998-11:57
192.168.001.001,207.230.054.203,07/27/1998-22:56
207.103.080.104,172.016.114.050,07/20/1998-14:49
010.020.030.040,172.016.112.050,06/18/1998-15:22
172.016.114.148,205.181.112.066,06/09/1998-11:54
230.001.010.020,172.016.112.050,07/09/1998-11:49
194.027.251.021,192.168.001.001,07/07/1998-20:45
209.074.060.168,172.016.113.050,07/30/1998-13:50
172.016.114.148,152.163.214.011,06/02/1998-04:14
209.074.060.168,172.016.113.050,07/30/1998-14:02
192.168.001.001,207.230.054.203,07/31/1998-09:57
205.231.028.029,172.016.112.050,06/17/1998-11:56
196.037.075.158,172.016.112.207,07/09/1998-09:38
207.230.054.203,192.168.001.001,07/24/1998-21:39
192.168.001.090,172.016.112.020,07/06/1998-11:31
172.016.113.204,134.205.165.120,07/16/1998-15:33
010.020.030.040,172.016.112.050,07/24/1998-19:56
166.102.114.043,172.016.113.050,07/21/1998-18:32
199.174.194.190,172.016.114.050,06/22/1998-14:05
207.230.054.203,192.168.001.001,07/25/1998-03:00
230.001.010.020,172.016.112.050,07/03/1998-17:44
196.227.033.246,172.016.114.050,07/27/1998-10:34
010.020.030.040,172.016.112.050,07/24/1998-20:16
172.016.112.207,207.046.131.142,07/21/1998-08:46
230.001.010.020,172.016.112.050,07/03/1998-17:58
010.020.030.040,172.016.112.050,06/18/1998-15:14
010.020.030.040,172.016.112.050,07/24/1998-20:26
135.013.216.191,172.016.113.050,07/08/1998-11:33
010.020.030.040,172.016.112.050,07/17/1998-09:58
010.020.030.040,172.016.112.050,06/18/1998-15:39
192.168.001.001,194.027.251.021,07/08/1998-01:45
230.001.010.020,172.016.112.050,07/03/1998-17:32
010.020.030.040,172.016.112.050,07/24/1998-20:11
194.027.251.021,192.168.001.001,06/26/1998-03:10
194.027.251.021,192.168.001.001,07/03/1998-22:14
192.168.001.001,194.027.251.021,07/03/1998-11:19
199.174.194.182,172.016.114.050,06/22/1998-14:05
192.168.001.010,172.016.113.050,06/23/1998-08:51
010.020.030.040,172.016.112.050,07/24/1998-19:56
202.077.162.111,172.016.114.050,07/09/1998-12:48
192.168.001.001,194.027.251.021,06/25/1998-22:00
230.001.010.020,172.016.112.050,07/03/1998-18:14
135.008.060.182,172.016.114.050,06/18/1998-09:59
230.001.010.020,172.016.112.050,07/03/1998-17:34
172.016.114.148,209.001.023.052,07/23/1998-10:15
166.102.114.043,172.016.113.050,07/21/1998-18:18
194.027.251.021,192.168.001.001,07/21/1998-02:07
166.102.114.043,172.016.113.050,07/21/1998-18:18
230.001.010.020,172.016.112.050,07/03/1998-17:44
209.001.012.145,172.016.112.050,06/17/1998-11:56
209.074.060.168,172.016.113.050,07/30/1998-14:22
172.016.112.194,207.025.071.141,07/20/1998-15:44
199.174.194.013,172.016.114.050,06/22/1998-14:03
192.168.001.001,207.230.054.203,07/27/1998-18:40
207.075.239.115,172.016.014.100,07/29/1998-02:17
010.020.030.040,172.016.112.050,07/24/1998-19:59
172.016.113.084,208.134.240.050,07/17/1998-14:02
172.016.114.169,204.253.002.003,07/10/1998-12:51
207.230.054.203,192.168.001.001,07/29/1998-13:55
172.016.114.148,135.013.216.191,06/03/1998-09:38
010.020.030.040,172.016.112.050,07/02/1998-10:45
172.016.114.148,194.007.248.153,06/16/1998-11:27
010.020.030.040,172.016.112.050,07/24/1998-20:38
135.013.216.191,172.016.113.050,07/08/1998-10:59
010.020.030.040,172.016.112.050,07/17/1998-10:09
172.016.114.148,134.011.192.015,07/27/1998-16:33
010.020.030.040,172.016.112.050,07/24/1998-20:39
192.168.001.010,172.016.112.020,07/09/1998-10:12
230.001.010.020,172.016.112.050,07/09/1998-12:13
209.001.012.091,172.016.114.050,07/09/1998-17:53
192.168.001.001,194.027.251.021,07/03/1998-08:10
166.102.114.043,172.016.113.050,07/21/1998-18:52
010.020.030.040,172.016.112.050,07/02/1998-10:30
135.013.216.191,172.016.113.050,07/08/1998-10:44
195.115.218.187,172.016.114.050,07/27/1998-10:34
010.020.030.040,172.016.112.050,07/02/1998-10:36
172.016.117.103,209.143.199.067,06/09/1998-10:51
192.168.001.001,207.230.054.203,07/31/1998-05:50
209.074.060.168,172.016.113.050,07/30/1998-13:35
196.037.075.158,172.016.114.050,06/22/1998-14:19
230.001.010.020,172.016.112.050,07/03/1998-17:42
172.016.112.194,167.008.029.015,07/08/1998-11:45
194.027.251.021,192.168.001.001,07/21/1998-04:52
172.016.113.084,207.025.071.022,07/14/1998-09:53
