7,9211,19783
7,9211,19782
24,78,45286
3387,27,40318
16,291,27709
13,165,14949
5,9,37066
7,79,41872
2614,27,22466
20,88,7550
7,93,16899
573,3298,11698
29,3667,11528
31,88,11556
29,81,14945
13,22391,40659
28,93,26755
18,72,3699
16,20922,41667
1632,8508,40309
1,78,17160
29,79,29332
16,20922,41669
6,73,20030
17,1734,5680
7,30,1852
7,78,43040
17,165,29955
23,14635,28888
32,81,43970
0,81,18992
0,81,18993
16,33,43010
12,37,4848
31,87,16914
23,17711,28888
6227,27,22466
12,37,4847
7,21954,38191
3,22,3368
15,11652,23993
23,75,2157
6,73,20039
3,22,3360
3,22,3361
27,5,2680
18,88,17938
16,75,22483
22,77,27933
37,22,31465
21,73,20318
27,1450,34059
29,21339,36214
16,3341,28951
1620,5770,11693
9,84,43195
7706,27,28199
9,77,11649
10,84,12907
7,160,1271
24,26,22627
37,286,42739
17,21703,36989
4,8,7653
37,2412,8252
20,84,10767
2,3,6601
26,52,34868
1,74,5013
11,1795,5648
2,3,6604
28,165,38924
4,8,37099
11,1795,5647
2,3,6608
26,52,34865
2832,27,36408
23,12767,28894
23,15849,28913
37,494,14758
30,6710,12839
8,89,33900
5,9,16112
37,494,14750
37,494,14752
37,494,14753
11,160,26742
30,6710,12837
25,81,29880
30,6710,12835
27,26,14800
12,17,41655
6,25,13805
22,8,40731
3,2271,8329
3,2271,8328
25,165,7030
24,75,35847
24,75,35843
25,11385,22321
29,75,41898
1,2,44995
24,75,35849
20,88,25265
29,79,13870
7,78,27908
1,26,1219
1702,27,14977
1702,27,14976
1702,27,14975
20,73,21497
18,86,7509
18,73,28535
992,9776,28058
25,339,1068
8,90,28509
13,26,20225
3,21354,36075
3512,27,40318
35,3604,34179
7,17,203
25,109,40379
29,26,15555
19,88,19634
19,85,15912
7,12,34417
1644,3,46108
1,2,20589
1,2,20588
7,21488,36119
3716,27,22466
12,973,13682
12,973,13683
12,973,13684
1,81,10725
13,11,41858
33,214,26897
23,12671,28888
34,2110,8322
9,85,10648
18,3,20264
9,87,30214
13,26,10216
18,3,20265
21,8663,22032
3,1795,21353
1,165,20426
19,25,20009
10,73,5732
16,165,14023
27,1420,5398
13,160,3116
24,79,28925
11,160,6368
5,1042,6019
13,165,5791
10,12,20683
1641,76,44950
15,1944,14987
15,1944,14986
5,1042,6013
13,1156,7081
21,8568,22027
1641,76,44953
19,27,42657
27,348,5702
22,27,36238
22,27,36239
21,25,32395
15,1064,44985
15,5,27863
37,2945,13152
37,2945,13151
22,27,36234
22,27,36235
19,88,7601
5,75,27268
1620,6195,11694
1644,3,40564
5,75,22599
5,75,22598
1644,3,40561
1644,3,40560
28,74,3808
23,17359,28894
5,75,22593
5,75,22592
5,75,22591
28,74,3805
5,75,22597
5,75,22596
5,75,22595
5,75,22594
9,27,26840
9,27,26842
9,27,26843
9,27,26844
29,253,1009
29,81,19672
9,27,26849
23,18822,28912
12,372,15051
16,81,29045
28,160,14830
3691,27,40318
28,160,14834
35,2758,45769
1644,3,46030
20,76,45724
5,7759,40728
9,88,14926
23,14782,28900
992,10847,28099
1,2,12571
19,87,7038
23,14782,28907
23,16115,28913
19,88,27754
0,186,1030
23,17276,28900
11,109,31671
11,109,31670
37,20561,32528
11,109,31672
11,109,31675
5,75,24690
2,3,16534
27,79,15059
22,88,41750
0,21359,35887
23,18258,28913
28,35,1917
24,7808,15024
29,177,2367
29,177,2369
8,3609,24424
27,79,15054
29,79,16511
23,17833,28912
26,78,17554
23,17276,28906
37,20023,29165
27,315,15462
6117,27,20057
27,315,15464
27,315,15465
31,80,44463
1620,5657,11693
21,696,41744
4,8,40344
23,12998,28894
6,86,2945
15,89,1980
4105,27,28199
24,7745,15070
7,5,3033
1632,7326,40273
7,165,10779
29,679,3747
13,7,9640
29,679,3748
4,8,40341
23,14836,28906
7,165,10773
20,87,33218
13,78,8816
13,78,8817
16,11338,32606
33,8175,16902
27,82,2646
12,9214,21401
16,11338,32607
17,7,12675
13,211,450
1758,27,14975
25,93,36618
1,79,25456
23,17172,28900
28,160,28393
18,3,17787
13,78,12923
18,3,17786
11,20561,40622
21,88,11533
20,84,25332
23,79,21413
12,6805,40442
5,1042,5734
13,26,22481
31,88,10096
17,79,29852
21,25,8229
22,77,45524
1620,3986,11690
29,215,6890
23,18729,28900
35,414,2380
12,6805,40449
7,21113,38197
11,75,25124
15,102,187
18,73,33251
17,4,45820
26,2654,40383
5001,27,22466
27,81,16081
29,107,39246
0,493,34598
8265,27,22466
18,73,34081
20,87,37990
13,93,32456
24,74,27739
35,2,33808
28,26,22477
21,73,11887
15,3416,20209
21,73,11885
30,22107,39122
19,80,10522
19,80,10521
27,2603,29321
18,3,20993
18,3,20990
18,3,20996
23,12725,28912
18,12,35792
0,78,17714
16,81,26681
28,1657,5678
26,3462,10746
39,165,29886
1,2,3678
14,25,9118
13,1643,5890
10,72,8687
30,20422,31639
14,25,9114
2,3,19614
5,7759,40829
5,7759,40828
18,77,37766
19,58,13988
5,7759,40821
5,7759,40820
5,7759,40823
28,78,31458
5,7759,40825
5,7759,40824
19,58,13981
5,7759,40826
8,1946,26853
37,3304,10795
37,3304,10797
5875,27,22466
2875,27,40318
37,3304,10799
5,75,23142
16,26,1886
23,15574,28894
23,15055,28888
35,34,29276
17,9000,42168
19,77,3825
9,77,36054
19,3298,10933
17,160,34813
25,1407,4954
11,751,4852
25,1407,4951
25,1407,4950
6,80,4163
19,84,13674
15,1329,42867
19,84,13672
13,233,27770
26,1439,37368
23,19827,28913
25,7,33765
0,78,32282
29,3212,10098
37,79,42791
12,57,20550
16,69,32735
11,22292,40487
10,25,41745
29,21935,38111
10,25,41747
1,79,3590
23,78,23969
15,22857,42879
19,58,16802
1,2,45695
24,26,29021
28,79,17944
3,606,1343
3,9525,20232
14,84,35804
3,9525,20236
11,81,30238
28,1593,5496
2,3,44462
6,85,40625
10,84,41724
36,8,23178
31,85,35777
8767,8156,38181
33,2212,7017
23,13036,28888
0,11496,22661
16,78,25231
3,606,1344
27,7013,41738
914,77,40254
6,85,20298
20,88,15648
18,85,10732
11,39,2553
8,533,503
8,533,502
22,27,22939
8314,8156,23094
27,8837,24125
20,80,29195
9,8553,16957
19,73,30208
2502,27,22466
5,7759,44651
28,93,12725
1,2,34608
28,93,12723
30,21639,36884
3543,27,40318
4352,27,40318
10,84,41589
0,94,2156
25,438,36847
18,3,35154
1644,3,40989
18,3,35155
18,3,39500
8,1300,34663
31,87,26496
8,1300,34660
33,1450,32596
30,3409,25607
23,19501,28906
25,75,1181
33,1450,32597
21,86,5886
0,7,39199
1644,3,40988
5636,27,40318
18,3,35152
5,75,43517
18,3,35153
12,89,40834
22,27,31656
13,93,38988
18,3,39509
5,9,2682
31,25,2189
35,9921,33203
19,27,34607
4284,27,28199
23,17970,28913
7745,27,22466
5,75,43514
10,7320,43343
22,84,39197
19,27,34609
24,160,45354
25,2919,21548
26,8175,16528
26,8175,16529
23,13977,28901
23,13977,28907
24,79,19111
14,84,18838
10,11103,43414
0,17,22656
5,75,43515
19,86,45290
13,165,39301
24,7874,46513
1,74,23048
16,81,17931
11,9411,31695
27,165,22624
16,46,26414
1050,8155,42262
23,14331,28913
22,87,15092
11,108,5474
571,5002,42216
11,108,5476
11,108,5477
34,1334,37152
11,108,5471
11,108,5472
11,108,5473
11,108,5478
571,5002,42219
31,86,14879
0,160,14802
13,1139,5551
19,27,24054
29,78,7375
0,22,36124
27,1450,28566
9351,77,41091
3,10160,31297
3,10160,31296
35,3301,15664
21,25,35906
5,75,46523
14,73,4451
24,75,32274
14,73,4455
14,73,4456
33,201,24161
1388,77,11654
1878,27,20057
20,72,9645
19,58,25154
23,15996,28906
25,8285,16833
1632,7203,40260
4,8,14942
10,76,12787
15,19965,29144
573,77,12366
0,6643,11841
0,6643,11842
1,2,2413
15,19965,29148
573,77,12360
29,1112,4511
23,19267,28894
7900,27,28199
0,22,36128
6034,27,22466
0,75,35762
6,72,29032
1620,4827,11692
21,11251,22080
20,84,35912
9,88,2174
23,17806,28894
8,46,26845
8,46,26846
8,46,26840
9,84,17562
23,14119,28906
13,11453,27742
28,93,22617
8,46,26848
10,76,12788
14,27,24133
1,160,15768
7,78,17552
17,93,26721
7,78,17554
7,78,17555
7146,27,40318
1,12,12897
31,73,38257
24,7745,45177
2106,27,22466
33,102,27662
0,93,29635
29,165,30175
23,18141,28888
16,7,26772
13,93,40574
3,39,25476
0,1829,44108
6,84,41988
0,20283,35139
17,2,34436
4536,27,20057
11,1163,13191
25,948,39331
15,11558,45542
1644,3,46520
4980,27,40318
18,80,34447
17,2,34432
1646,27,20057
34,3138,44266
33,355,41738
1902,27,22245
24,160,38111
12,3603,40516
21,25,11061
12,3603,40518
23,19010,28894
17,81,41957
0,3131,43185
0,13,908
34,20561,36820
14,72,11569
17,81,41958
2918,27,40318
35,6752,43869
16,22,12900
16,7765,37009
3,109,17412
17,1054,6471
13,57,23985
3,10257,21508
1,2,43792
23,18664,28913
1954,27,27894
21,27,42974
21,27,42977
23,19074,28894
2804,27,28199
0,26,3804
25,75,26638
5,9,35118
17,81,28409
14,73,21562
2,3,41924
31,58,37954
1,2,19783
14,27,26794
14,27,26793
24,78,33839
14,27,26790
23,15006,28888
5,75,35536
17,79,16056
0,74,21589
14,27,26798
11,1943,24556
28,165,11656
18,87,7564
11,1943,24555
37,7792,31462
23,19584,28894
37,7792,31461
5,75,28032
5,75,28033
5,75,28030
5,75,28031
5,75,28036
5,75,28037
5,75,28034
11,1943,24559
23,15259,28888
6,25,21504
2,3,7033
5,9,40750
1,165,11651
18,85,38118
25,160,42932
33,11635,23740
21,7231,20218
35,69,4672
25,160,42934
13,75,32738
29,1045,13766
29,1045,13765
29,1045,13764
5,9,30892
1644,3,44276
16,505,12023
20,84,3802
10,9803,43361
1644,3,44273
1,160,34801
20,86,36028
1644,3,44272
5115,27,28199
11,78,10150
5,7759,43626
5,9,26904
5,7759,43624
5,7759,43625
5,7759,43622
5,7759,43623
10,9768,43360
5,7759,43621
19,80,36963
13,2343,8369
6,7326,27989
5249,27,28199
3267,27,28199
13,79,3131
1,12,10233
1644,3,44092
34,17,44156
1,2,3150
30,1573,43046
25,160,22741
25,160,22740
11,26,25570
23,17496,28900
30,1240,13906
30,1240,13907
27,290,25101
12,2096,31575
12,2096,31574
12,2096,31576
30,22823,42797
6,87,17541
29,670,777
25,7792,20462
17,12384,29239
1625,7422,14029
17,12384,29234
842,77,11656
842,77,11655
842,77,11654
29,2417,8328
4016,27,22466
20,86,15655
285,27,1838
12,10032,21560
23,78,40448
11,78,41509
992,10727,28093
31,25,33952
13,2258,8179
13,78,19052
18,73,10932
1,12,8867
23,18490,28888
33,21,1102
683,27,28199
2647,27,20057
25,1300,41770
7867,27,20057
4,8,24361
12,10029,21560
1635,77,44205
10,88,37822
23,17282,28894
15,716,10632
15,716,10633
8,47,34737
23,12900,28894
35,1922,5883
23,18623,28894
23,18083,28913
1780,8155,43090
6,25,13892
0,79,42023
1,26,31661
29,160,6960
17,160,44151
27,160,39061
1,26,31660
15,603,43033
9,80,21368
22,73,11848
33,1053,4692
1644,3,46038
33,1053,4691
23,13199,28906
22,73,11841
31,27,31685
23,16418,28894
13,81,8746
0,79,42024
16,165,6529
5,9,10234
36,2,24561
7,22308,40346
7,22308,40347
17,3131,37743
7,22308,40345
5,75,21930
5,75,21931
5,75,21932
5,75,21933
5,75,21934
5,75,21935
5,75,21936
5,75,21937
5,75,21938
8,459,442
9,85,9700
2,3,23593
16,22259,40202
6,58,38314
1780,8155,44551
30,22,30184
30,22,30185
5322,27,22466
0,22176,39241
23,17111,28894
0,22176,39243
18,76,34499
34,7911,15970
33,1090,14943
33,1090,14942
33,1090,14940
33,1090,14947
33,1090,14946
8,2199,25366
31,84,45400
39,2,18836
20,73,28936
23,13455,28913
8230,27,22466
29,7570,15616
20,73,28938
33,63,16814
33,63,16816
23,19433,28913
31,87,21475
25,9445,34893
31,87,21472
6092,27,22466
3,22,34546
18,8,42928
21,58,26685
19,87,13041
26,201,36160
16,3397,11105
34,384,1522
3,21852,38003
18,85,30103
0,563,2187
7941,27,40318
5571,27,22466
19,25,26350
23,12943,28894
0,563,2188
3,21852,38004
23,93,8185
23,93,8183
13,28,21217
33,20,980
12,1045,6924
12,1045,6925
12,1045,6922
12,1045,6923
23,14864,28912
1364,77,34202
10,27,8851
10,27,8852
10,27,8854
10,27,8856
7,23053,44113
7,23053,44112
7,23053,44111
7,23053,44110
23,17872,28912
5,9,12892
18,77,15864
11,1450,5638
11,1450,5639
35,236,46029
0,187,318
11,74,31386
9,27,14279
9,27,14276
30,21618,36671
9,27,14274
28,10114,21254
0,187,316
7,20833,33262
9,27,14271
1,74,2666
2,3,19362
1,12,26849
2,3,19365
3143,27,22467
23,12707,28894
2,3,19368
31,72,29883
33,46,1968
33,46,1969
27,12602,28680
29,22,29872
28,78,536
23,19366,28913
10,87,42399
19,27,38945
25,22641,41783
25,22641,41780
11,160,21310
3,33,21489
34,334,41501
14,80,43984
3,831,34165
28,43,44094
23,17752,28912
11,19,401
11,74,6490
1657,27,28199
1620,3980,11690
2372,27,40318
31,87,8898
2,3,34588
23,17890,28900
20,88,1222
28,75,38227
3,1043,4464
28,75,38225
17,81,9903
3,1043,4463
15,1489,40729
27,26,34851
11,2392,31411
7,165,13127
25,7,33217
7232,27,22466
14,85,23805
1,2,11561
27,26,34093
27,26,34094
5870,27,40318
35,3626,14026
21,76,34918
21,11256,22080
28,75,44064
25,26,34436
29,2603,29079
992,10615,28087
29,26,16985
15,2145,14114
1,75,327
15,2145,14111
34,6681,11844
34,6681,11846
34,6681,11842
29,7,19176
37,48,4797
19,73,10640
23,15339,28913
25,75,45776
12,1361,44064
27,2556,10094
1,2,5957
3,1068,34870
1487,27,22466
23,74,1396
7,7,21312
23,12939,28888
1786,76,23249
33,434,10663
13,75,11419
5,1042,7248
5,1042,7249
7061,27,22466
23,17792,28907
5,1042,7240
5,1042,7241
5,1042,7247
23,17792,28900
5,1042,7245
5135,27,40318
23,19475,28888
16,93,32470
18,3,36881
16,700,32631
4,76,15629
31,86,18765
7801,27,28199
19,85,44328
28,79,41767
11,666,42748
23,18176,28888
27,20,3810
15,399,32628
574,77,15711
1620,4647,11691
27,26,11846
25,81,10058
18,76,4842
9,87,41954
8,283,17942
8,283,17941
8,283,17940
28,89,36669
9,27,27616
16,75,23891
26,1051,10960
33,21349,36782
5,7759,40735
25,81,17571
18,88,34012
27,26,22829
18,8,42924
867,8540,27633
5,7759,40736
20,86,12819
9,87,45395
5,7759,40731
1,81,39199
1358,77,40254
17,106,4851
27,75,34873
5,7759,40730
10,10459,43381
31,27,45333
5,7759,40733
4,12,21496
23,15828,28913
15,399,32625
1,81,22730
22,84,36570
31,27,45338
18,3,22240
18,3,22241
4,12,19397
18,3,22243
28,26,25606
18,3,22245
18,3,22246
18,3,22247
18,3,22248
18,3,22249
28,26,25608
1644,3,42869
27,950,3933
17,1947,7555
17,1947,7556
3191,27,28199
12,18,15753
1629,7349,33024
7,47,31483
8467,27,28199
11,734,9832
0,1054,5392
35,30,31578
23,15450,28906
23,15450,28900
33,20,31639
16,93,28011
7,26,22877
7,26,22874
35,30,31577
29,1439,41884
27,2047,33864
20,80,24243
20,86,2298
13,2102,7033
13,2102,7032
33,1101,32637
10,12,40245
27,7114,13811
9,58,17567
2,3,14814
22,77,30342
14,87,45516
23,19679,28894
20,73,36029
498,27,1838
4,8019,15949
23,14781,28888
23,12805,28888
28,79,31597
23,18019,28894
34,3044,38036
13,1202,5392
1,81,32597
4,8019,15942
4,8019,15945
4,8019,15944
4,8019,15947
4,8019,15946
37,37,28351
34,2353,7051
37,37,28353
1625,7378,14031
8,33,39299
18,27,2885
29,75,10006
2191,27,28199
34,9006,18338
9,84,33851
20,87,20551
7,1439,6537
1,160,33248
7,9923,20746
7,9923,20745
30,2,34214
10,58,44417
5884,27,28199
9,58,4474
156,27,1838
571,4312,42468
571,4312,42467
14,80,32690
11,290,24550
571,4312,42462
571,4312,42461
571,4312,42460
24,7565,14849
28,81,25365
4,8,15009
6,58,16689
11,6795,27863
1713,27,14975
25,6927,12880
1713,27,14977
1713,27,14976
22,73,27679
12,495,3978
23,16579,28888
18,73,11514
23,13202,28888
31,58,4720
27,1,45339
18,3,21928
18,3,21929
23,18287,28906
23,14072,28912
23,18287,28900
22,86,34534
28,79,18794
3282,27,20057
18,3,21922
18,3,21923
18,3,21924
18,3,21925
18,3,21926
23,18323,28906
4452,27,22466
20,77,4924
28,7,15936
3336,27,22466
27,75,22296
36,8,7092
1,12,3474
3208,27,40318
18,86,10768
36,8,7098
2,3,35098
13,116,21152
18,58,16633
10,84,21132
18,85,3994
11,26,4864
29,75,3306
13,74,20608
31,72,5475
13,160,10539
27,7,40543
26,2093,32363
15,116,4191
26,385,3778
27,74,39234
31,88,40270
21,58,8742
21,58,8741
9,25,29923
1627,27,22466
10,7359,43344
23,13930,28900
22,72,12756
22,72,12755
3,6940,41680
27,22542,45497
808,27,20057
25,2919,29398
14,80,18778
8,201,44319
5,75,38178
1,26,32722
5,75,38176
5,75,38177
22,87,20471
13,160,22295
35,8735,17460
5,75,38173
5,75,38170
5,75,38171
7571,27,40318
25,21818,37905
18,3,37255
23,18895,28894
11,74,18872
34,22089,39049
21,84,2333
1644,3,46255
16,81,22616
34,948,4594
19,25,2893
6,84,4621
23,13959,28894
23,13257,28894
20,88,41751
6,84,35872
19,58,17653
1620,5968,11694
5,7759,39579
5,7759,39578
27,42,4350
5,7759,39573
5631,27,20057
23,17312,28900
5,7759,39570
23,17312,28906
28,913,36591
2,3,28372
18,80,4671
29,2093,33881
29,2093,33883
29,2093,33884
17,21354,35877
18,80,25290
27,3048,10096
10,76,6944
17,21354,35875
23,160,11673
10,72,34782
28,2742,8882
6372,27,22466
1644,3,46257
21,72,45462
1233,77,40254
18,88,34815
7,351,41567
17,89,44362
4,8158,45733
8,360,10595
1644,3,46256
8,360,10596
28,1659,5685
6377,27,28199
18,3,22860
18,3,23165
23,17583,28900
25,81,29153
23,17583,28906
2060,27,20057
1,2,11307
7,78,41930
21,7415,22006
28,106,15734
22,25,10656
25,165,13110
9,77,1881
22,58,34904
0,1045,45700
0,1045,45701
18,12,31207
22,58,34902
24,3018,43893
6,58,14861
25,160,26472
27,9446,25123
25,12155,28168
25,12155,28169
23,18948,28894
18,73,36604
13,181,32573
13,78,31455
5280,27,28199
571,8156,42517
23,18547,28907
0,74,15594
27,2116,8247
27,2116,8246
25,22269,40235
6,77,45271
23,18547,28900
23,13478,28912
3,9619,20249
5163,27,28199
1644,3,43358
25,22269,40233
37,10,38986
18,80,2097
23,17444,28913
23,18333,28888
24,81,22817
9,25,17856
24,81,22813
6020,27,28199
23,17604,28906
1625,7235,14030
23,17604,28900
28,1054,14851
22,72,27868
7942,27,20057
24,75,15599
22,72,27860
19,72,10988
25,10172,21290
7,74,11731
17,7,7498
19,72,31614
3,9619,20247
5,75,45908
16,46,32757
16,46,32756
14,80,34712
15,204,39312
26,3338,34030
15,657,20000
34,22,5760
6,80,28334
18,87,6556
11,26,4035
29,79,988
13,50,3011
571,84,42375
16,75,1136
13,50,3012
5,75,45903
11,78,16023
9,88,30337
28,6610,12469
28,6610,12468
23,18434,28888
7141,27,20057
1,12,44873
11,165,8981
29,22655,41822
1644,3,46348
35,11824,24074
22,80,9985
22,80,9986
22,80,9987
4627,27,22466
5,75,45907
1,12,32291
5,75,45906
16,2929,9695
0,20518,39060
16,2929,9693
20,84,17508
1774,27,32841
29,22655,41827
25,78,29399
11,113,9764
7,93,6390
35,2093,21606
35,2093,21607
3356,27,28199
35,2093,21602
5,9,33433
35,20,24067
8989,8156,23094
5,9,33434
3603,27,28199
15,2096,18106
23,18340,28894
20,87,13722
10,77,39050
27,22429,40620
15,2096,18108
5474,27,36408
11,78,22889
23,18111,28888
4858,27,28199
13,50,34065
5,9,39893
13,50,34064
28,74,10603
689,77,11654
689,77,11655
689,77,11656
9,76,4415
6956,27,20057
0,2011,11552
7,11877,24698
14,88,37897
14,12,36205
5,75,38948
28,19927,29425
28,19927,29424
5,75,38945
11,2618,15816
5,75,38943
5,75,38942
28,19927,29423
1,12,19290
22,72,34020
29,9447,20426
33,22,29159
22,72,34027
29,433,38117
5,75,40574
10,86,5901
2763,27,28199
29,12500,28759
16,26,45300
22,25,2248
5,9,4732
1,165,13180
30,19,34955
17,7,41809
34,108,646
27,1944,14905
16,1945,13814
19,85,29118
0,2011,11554
23,15562,28913
4159,27,22466
21,84,40302
6616,27,40318
11,12332,36029
23,19845,28888
1785,697,37887
23,13933,28894
23,16556,28894
5,9,43107
29,78,31204
22,85,9644
23,14433,28913
3,827,29219
0,165,11665
27,78,29887
0,165,11663
17,467,8485
25,75,14617
18,88,9093
18,25,17574
20,87,29447
23,74,13066
34,1057,7599
22,25,13803
16,233,3078
25,26,9701
16,233,3077
17,6830,13129
0,12382,43987
23,17957,28888
10,10699,43393
11,74,45364
1,2,31890
8153,27,40318
6737,27,22466
15,47,38123
1,2,31898
5,9,34163
25,233,41772
5,9,40680
29,81,40225
23,19458,28894
29,81,40222
1,160,31307
28,1090,14872
2,3,36616
33,82,4466
22,27,4943
11,26,39001
29,93,21200
5,75,21177
21,73,45595
11,26,39004
19,76,1970
9,84,26557
33,11453,22635
18,58,20338
0,78,8193
27,165,39017
16,189,28177
7,75,14852
21,86,11443
5,75,17938
25,603,38096
25,81,4956
14,85,37888
24,79,9762
24,79,9764
1632,9543,40281
30,2357,13961
30,2357,13962
1542,77,11654
1542,77,11655
1542,77,11656
23,15915,28894
5984,27,28199
28,9810,20260
1620,5134,11692
5995,27,22466
3,20099,35989
23,16651,28894
9,76,20080
25,7,17911
7,75,41985
1959,27,27894
7,10010,21864
23,17780,28907
30,269,23908
6,8507,28025
6,84,11679
10,84,29184
1,160,3423
1,160,3422
7,9070,18896
1620,6107,11694
13,75,30215
13,75,30217
37,7810,15174
37,7810,15171
37,7810,15170
34,251,292
34,251,293
31,73,31498
5,7759,44654
23,17910,28894
7,39,11017
27,6638,11731
18,87,20049
18,25,44094
28,74,25495
13,467,5558
28,74,14178
18,72,31418
571,8154,42280
23,19731,28912
3,525,5821
19,58,39055
7,165,33767
10,86,10841
21,88,41958
0,23,29
12,8385,16810
12,8385,16812
12,8385,16813
14,77,31130
1,74,1419
33,2000,6752
31,58,38195
36,8,23867
1,74,1412
5,9,19934
1,74,9620
37,1045,17993
28,30,32533
24,7,20026
35,1558,5765
7,45,2429
991,77,11654
991,77,11655
35,2096,8227
9,77,10947
5,7759,40145
25,49,45660
3,10231,21366
16,1943,26876
13,106,40692
23,74,11687
16,1943,26875
3705,27,40318
11,160,22548
10,27,17686
23,15882,28900
17,165,19766
18,77,34890
5182,27,20057
5,7759,40141
18,3,37727
31,58,19973
19,85,1893
23,15903,28906
23,15903,28900
10,27,17683
8117,27,28199
18,3,46289
18,3,46286
19,27,35990
18,3,46284
30,12384,30058
31,85,42105
18,3,46283
18,3,46280
18,3,37720
14,27,44478
25,3312,14250
18,3,37723
11,39,28803
29,75,29915
1774,27,40318
10,9749,43359
3792,27,28199
23,13730,28888
11,3126,41658
7,109,39288
21,88,42746
7,109,39287
4,12,6740
6,87,45287
23,18012,28888
22,25,11706
22,80,26369
0,79,11926
33,22,41825
13,79,16803
13,79,16804
9,77,29373
14,87,35878
7494,27,28199
5,7759,41232
15,83,1406
15,83,1404
15,83,1402
15,83,1400
25,165,29072
31,72,44004
35,240,4224
3,7,15224
35,240,4221
35,240,4220
35,240,4223
29,26,5584
26,9346,19904
12,8343,16776
12,8343,16775
12,8343,16774
12,8343,16772
12,8343,16771
20,84,22644
27,20842,33863
27,20842,33862
13,1951,10541
13,1951,10540
25,7524,36233
22,58,17825
1641,76,44917
29,75,36072
21,11328,22084
23,18338,28913
3,657,9644
22,72,10960
7,2102,38244
33,22113,39135
13,93,19084
10,27,14053
13,93,19086
1,81,34833
10,27,14054
10,27,14057
10,27,14056
23,74,11857
11,74,38928
21,8443,27679
0,28,6034
0,28,6035
23,17124,28888
0,28,6038
36,8,5320
7,75,35928
19,87,14633
9,87,31595
18,3,18537
26,106,29093
10,58,25079
35,2,31656
31,72,18761
939,77,40254
28,93,31572
12,502,43983
26,106,29094
14,85,45606
16,28,3773
1,81,27905
27,7,41757
33,526,3962
16,28,3774
23,14164,28912
7,78,19886
37,6694,39384
27,93,26750
17,107,2508
573,9794,27806
16,79,2853
6,25,17508
573,77,18632
13,7660,14801
21,58,14683
8,22,17848
10,73,4620
8,22,17846
8,22,17847
6,25,17507
7,165,10018
3294,27,20057
19,73,22614
25,81,12708
13,160,40560
28,1505,10123
25,81,12704
1644,3,46343
25,81,12702
27,2,21604
992,9616,28050
24,74,44107
17,78,13894
17,109,2968
5,75,23218
5,75,23217
5,75,23216
17,109,2964
5,75,23214
5,75,23213
5,75,23212
5,75,23211
5,75,23210
15,1199,20145
9,58,11860
15,1199,20147
2571,27,40318
9,58,11864
23,26,14147
1620,4178,11690
23,19430,28894
25,8172,32550
37,2927,13905
37,2927,13901
37,2927,13902
0,269,5760
37,2927,13908
37,2927,13909
6,25,14105
33,784,13348
15,82,176
23,16473,28912
33,22486,41529
30,590,42938
11,1491,22394
33,784,13347
22,58,11052
571,4312,42491
26,89,9648
30,82,2895
30,82,2896
21,85,26512
571,4312,42497
13,75,40717
23,18296,28888
23,17175,28900
13,75,15597
22,88,4825
0,160,35985
21,73,6462
23,16746,28900
23,12696,28906
23,15329,28906
22,88,4829
35,11597,28348
0,1045,8732
0,1045,8731
571,4312,42499
14,88,41788
24,81,1925
7,601,6537
28,8721,17436
14,25,42757
6,85,5492
1,9089,32247
33,1090,43102
19,77,25788
7,81,7395
2,3,263
3,1945,18197
992,58,28068
9,25,11039
1,2,4964
3,1945,18198
21,72,29198
29,7131,13832
27,540,2286
27,540,2283
27,540,2282
19,87,28557
22,85,34691
13,160,45803
39,88,14424
25,540,41528
12,21812,44269
28,81,44008
1,2,21639
25,540,41524
17,20690,45568
23,18213,28900
17,93,10137
17,93,10130
25,26,34547
4,8,9101
16,26,2903
12,46,45982
21,10849,22059
28,74,11860
18,3,26999
19,73,21574
18,3,26994
18,3,26995
14,12,12778
18,3,26997
18,3,26990
18,3,26991
18,3,26992
18,3,26993
21,77,40699
16,78,15147
15,26,16643
25,9444,40556
13,530,3046
29,22994,44011
5380,27,40318
20,85,1913
36,8,33705
20,86,22290
34,2826,8955
34,2826,8957
34,2826,8956
23,17612,28906
4031,27,40318
24,7,40302
17,78,33797
11,9149,40481
1622,77,33848
1622,77,33849
1622,77,33846
1622,77,33847
5,7876,38738
33,11593,22970
571,4845,42603
0,160,7056
4,12,20649
6,88,41595
23,15422,28912
18,58,14126
33,46,38898
21,80,45290
17,20043,29309
17,20043,29308
18,3,23018
18,3,23019
37,37,13120
2,3,18196
37,37,13122
18,3,23015
18,3,23012
18,3,23013
18,3,23010
18,3,23011
26,1256,21286
5,75,46031
1780,8155,37517
33,1227,43102
1,26,6556
4,12,30010
1,26,6550
9,86,29820
19,77,3290
28,93,33770
2412,27,28199
17,78,1191
28,165,5877
5,75,46035
5,9,21772
9,86,4938
34,543,2946
9,80,30216
9,80,30214
1250,77,40254
24,79,44980
1379,77,40254
22,80,44461
5,7759,46190
26,19969,29115
5,75,46038
9,80,30219
864,77,34202
1,75,3385
1646,77,17790
19,72,34517
24,7870,41924
1653,27,32841
19,73,38891
37,1015,10570
29,26,4042
17,81,25267
571,4845,42132
571,4845,42131
571,4845,42136
1641,77,15444
571,4845,42134
1620,6169,11694
571,4845,42138
14,88,10602
23,18967,28900
9,58,12712
25,2919,17676
29,7,44469
7,38,1070
33,1500,9137
26,789,40697
18,76,9038
25,9120,19051
